timestamp,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1578998487.5942984,world,-0.31605690717697144,-0.17944234609603882,-0.9584437608718872,-0.06569311022758484,-0.40623998641967773,0.07952430844306946,-0.9079259037971497
1578998487.6050115,world,-0.3160802721977234,-0.17944355309009552,-0.958495557308197,-0.06561028957366943,-0.4063415229320526,0.07948466390371323,-0.9078899025917053
1578998487.6147795,world,-0.31604671478271484,-0.17944499850273132,-0.9584602117538452,-0.06538669764995575,-0.40657806396484375,0.07928227633237839,-0.9078179001808167
1578998487.6241887,world,-0.31607919931411743,-0.1794397532939911,-0.9585220217704773,-0.06531404703855515,-0.40663108229637146,0.07924503087997437,-0.9078025817871094
1578998487.634416,world,-0.3160930573940277,-0.1794133335351944,-0.9585321545600891,-0.06522724777460098,-0.4066753387451172,0.07915236055850983,-0.9077971577644348
1578998487.6344674,world,-0.31609782576560974,-0.1794445961713791,-0.9585818648338318,-0.06516212224960327,-0.4066551923751831,0.07925882190465927,-0.9078014492988586
1578998487.6448288,world,-0.3161109983921051,-0.1794142872095108,-0.9585885405540466,-0.06509314477443695,-0.4066677391529083,0.07917167991399765,-0.9078084230422974
1578998487.6541505,world,-0.3161112666130066,-0.17944760620594025,-0.9586154818534851,-0.06505558639764786,-0.40661558508872986,0.07928043603897095,-0.9078250527381897
1578998487.6645994,world,-0.3161434233188629,-0.17943839728832245,-0.9586796760559082,-0.06520690023899078,-0.40638267993927,0.07949025183916092,-0.9079001545906067
1578998487.664652,world,-0.31615057587623596,-0.17944136261940002,-0.9586985111236572,-0.06521081179380417,-0.4063303768634796,0.07948756217956543,-0.9079234004020691
1578998487.6748936,world,-0.31613853573799133,-0.1794324368238449,-0.9586758017539978,-0.06526332348585129,-0.40625497698783875,0.07948557287454605,-0.9079535603523254
1578998487.6840463,world,-0.3161349594593048,-0.17943038046360016,-0.9586816430091858,-0.06526108831167221,-0.40618517994880676,0.07949502766132355,-0.9079841375350952
1578998487.6943116,world,-0.3161128759384155,-0.17942392826080322,-0.9586809873580933,-0.0652652308344841,-0.40613701939582825,0.07948755472898483,-0.9080060720443726
1578998487.7045355,world,-0.31610023975372314,-0.17941592633724213,-0.9586905837059021,-0.06532073020935059,-0.4060954749584198,0.0795600637793541,-0.9080143570899963
1578998487.7045727,world,-0.31608694791793823,-0.1794186234474182,-0.9587000608444214,-0.06527795642614365,-0.4060569703578949,0.07961635291576385,-0.9080296158790588
1578998487.7137647,world,-0.3160690665245056,-0.17941468954086304,-0.9587126970291138,-0.06524326652288437,-0.40600988268852234,0.079709492623806,-0.9080449938774109
1578998487.7343147,world,-0.3160936236381531,-0.17940473556518555,-0.9587802290916443,-0.06493823975324631,-0.40588104724884033,0.07964837551116943,-0.9081299304962158
1578998487.734353,world,-0.316074937582016,-0.17940792441368103,-0.9587717652320862,-0.06489808857440948,-0.40579235553741455,0.07972622662782669,-0.908165454864502
1578998487.7445283,world,-0.31610459089279175,-0.17941688001155853,-0.9588282108306885,-0.06501815468072891,-0.4055339992046356,0.07985898852348328,-0.9082606434822083
1578998487.7539775,world,-0.3160960376262665,-0.17942072451114655,-0.958821713924408,-0.06502725183963776,-0.4053906798362732,0.0799177959561348,-0.9083187580108643
1578998487.7642598,world,-0.316082239151001,-0.17941977083683014,-0.9587969779968262,-0.0650133490562439,-0.40525272488594055,0.0799224004149437,-0.908380925655365
1578998487.774676,world,-0.3160698711872101,-0.17941857874393463,-0.9587705731391907,-0.06506270170211792,-0.4051092863082886,0.07994017004966736,-0.9084398746490479
1578998487.7746832,world,-0.3160538077354431,-0.17942170798778534,-0.9587327837944031,-0.06503424048423767,-0.4049534797668457,0.07991480827331543,-0.9085136651992798
1578998487.7839282,world,-0.31605079770088196,-0.17941193282604218,-0.9587111473083496,-0.06510896235704422,-0.4048021137714386,0.07996975630521774,-0.9085708856582642
1578998487.794239,world,-0.31603869795799255,-0.17940589785575867,-0.9586840271949768,-0.06513670086860657,-0.40467801690101624,0.08000573515892029,-0.9086210131645203
1578998487.8046222,world,-0.3160204589366913,-0.1793999969959259,-0.958633542060852,-0.06516093015670776,-0.40456798672676086,0.08005800098180771,-0.9086636304855347
1578998487.814822,world,-0.31590211391448975,-0.1793901026248932,-0.9584974050521851,-0.06534004211425781,-0.40428078174591064,0.08022408932447433,-0.9087639451026917
1578998487.8148582,world,-0.31601014733314514,-0.17939190566539764,-0.9585732817649841,-0.06516208499670029,-0.4043632447719574,0.08013744652271271,-0.9087476134300232
1578998487.824291,world,-0.31602686643600464,-0.17939524352550507,-0.9585667848587036,-0.06513027101755142,-0.40426939725875854,0.0801437720656395,-0.908791184425354
1578998487.834424,world,-0.3158941864967346,-0.1793837994337082,-0.958325982093811,-0.06534043699502945,-0.4039655327796936,0.0803246721625328,-0.9088952541351318
1578998487.844895,world,-0.3158995509147644,-0.1793833076953888,-0.9582754969596863,-0.0653805062174797,-0.4038648009300232,0.08032858371734619,-0.9089366793632507
1578998487.8544698,world,-0.3160417079925537,-0.17938868701457977,-0.9583642482757568,-0.06519380211830139,-0.4040489196777344,0.08013943582773209,-0.9088850617408752
1578998487.8555503,world,-0.3159407079219818,-0.17938300967216492,-0.9582191109657288,-0.06542012840509415,-0.4037794768810272,0.08024609088897705,-0.908979058265686
1578998487.8647318,world,-0.3160826563835144,-0.17939600348472595,-0.9582855105400085,-0.0652899295091629,-0.40396422147750854,0.08007621020078659,-0.9089213013648987
1578998487.8740425,world,-0.3161119520664215,-0.17940689623355865,-0.9582496881484985,-0.06532522290945053,-0.40398046374320984,0.08002255111932755,-0.9089163541793823
1578998487.8843784,world,-0.3160817623138428,-0.17943339049816132,-0.9581395983695984,-0.06569954752922058,-0.40412163734436035,0.08023571223020554,-0.9088078141212463
1578998487.8945768,world,-0.31611424684524536,-0.17945042252540588,-0.9581195116043091,-0.06576265394687653,-0.4041239321231842,0.08022715151309967,-0.9088029265403748
1578998487.9048986,world,-0.31613391637802124,-0.17947621643543243,-0.9580782055854797,-0.06581562012434006,-0.4041486978530884,0.08025868237018585,-0.908785343170166
1578998487.9141817,world,-0.3161569833755493,-0.1794874370098114,-0.9579322338104248,-0.06588996946811676,-0.40424373745918274,0.08029074221849442,-0.9087347984313965
1578998487.9142044,world,-0.3163081109523773,-0.1795331984758377,-0.9580556750297546,-0.06558316946029663,-0.4039982557296753,0.07991095632314682,-0.9088996052742004
1578998487.9245505,world,-0.3163442015647888,-0.17956438660621643,-0.958005428314209,-0.06560971587896347,-0.4040156900882721,0.0798441618680954,-0.9088957905769348
1578998487.9348254,world,-0.3163856565952301,-0.17960381507873535,-0.957951009273529,-0.06567666679620743,-0.4040422737598419,0.07981470972299576,-0.9088817834854126
1578998487.944123,world,-0.31642308831214905,-0.17963942885398865,-0.957881510257721,-0.06573524326086044,-0.4040719270706177,0.07974160462617874,-0.9088707566261292
1578998487.9543278,world,-0.3164654076099396,-0.1796739101409912,-0.9578096866607666,-0.06579111516475677,-0.404096782207489,0.07967136055231094,-0.9088618755340576
1578998487.9647002,world,-0.3164970278739929,-0.17970919609069824,-0.9577416777610779,-0.06584349274635315,-0.404085248708725,0.07962383329868317,-0.9088672995567322
1578998487.9647124,world,-0.316536545753479,-0.17974528670310974,-0.9576711654663086,-0.06589463353157043,-0.4041171967983246,0.07958187907934189,-0.9088531136512756
1578998487.9841356,world,-0.31657832860946655,-0.17978258430957794,-0.9576030373573303,-0.06592828035354614,-0.4041388928890228,0.07955581694841385,-0.9088432192802429
1578998487.9841526,world,-0.3165965974330902,-0.17985351383686066,-0.957561194896698,-0.06593910604715347,-0.40400463342666626,0.07951008528470993,-0.9089061617851257
1578998487.994406,world,-0.3166348934173584,-0.1798950880765915,-0.9575148820877075,-0.06598576158285141,-0.4039771556854248,0.07950559258460999,-0.9089154601097107
1578998488.0047114,world,-0.3166583478450775,-0.17992481589317322,-0.9574401378631592,-0.06609567999839783,-0.4039560854434967,0.07953573018312454,-0.9089141488075256
1578998488.0243206,world,-0.31668010354042053,-0.1799396127462387,-0.9572951793670654,-0.06608429551124573,-0.40384283661842346,0.07943470776081085,-0.9089741706848145
1578998488.024333,world,-0.3167533874511719,-0.17997883260250092,-0.9571578502655029,-0.06627459079027176,-0.4037409722805023,0.07937200367450714,-0.9090110659599304
1578998488.034522,world,-0.3167966604232788,-0.1799575835466385,-0.9569880962371826,-0.06643278151750565,-0.40380391478538513,0.07932985574007034,-0.9089751839637756
1578998488.0447965,world,-0.3168417513370514,-0.1799871027469635,-0.9569544792175293,-0.06659359484910965,-0.40375953912734985,0.07934536784887314,-0.9089818000793457
1578998488.054144,world,-0.3169010877609253,-0.18001608550548553,-0.956925094127655,-0.06681807339191437,-0.40358853340148926,0.07936868816614151,-0.909039318561554
1578998488.0643969,world,-0.3169569671154022,-0.18002812564373016,-0.9569084048271179,-0.06685136258602142,-0.4035072922706604,0.07940096408128738,-0.9090699553489685
1578998488.0746732,world,-0.317054808139801,-0.1800348162651062,-0.9569507837295532,-0.0670275017619133,-0.4032771587371826,0.07959543168544769,-0.9091421365737915
1578998488.0746899,world,-0.31710875034332275,-0.18004755675792694,-0.9569382071495056,-0.0670492947101593,-0.4032248258590698,0.0796254351735115,-0.9091611504554749
1578998488.0839481,world,-0.3171653747558594,-0.18005554378032684,-0.9569015502929688,-0.06705612689256668,-0.40321382880210876,0.07965181022882462,-0.9091631770133972
1578998488.0942197,world,-0.31723082065582275,-0.18007230758666992,-0.9568865299224854,-0.06704549491405487,-0.4032043218612671,0.07963312417268753,-0.9091699123382568
1578998488.1046562,world,-0.3173028230667114,-0.1800849288702011,-0.9568707346916199,-0.06707185506820679,-0.40325242280960083,0.07960402965545654,-0.9091491103172302
1578998488.1148362,world,-0.317362517118454,-0.18009953200817108,-0.9568368196487427,-0.06708327680826187,-0.40327396988868713,0.07958754897117615,-0.9091401696205139
1578998488.1148531,world,-0.3174609839916229,-0.1801336109638214,-0.9567877054214478,-0.06694792956113815,-0.4033697247505188,0.07945971190929413,-0.9091188311576843
1578998488.1239886,world,-0.3175256848335266,-0.1801491230726242,-0.956699013710022,-0.06702891737222672,-0.4034133851528168,0.07945070415735245,-0.9090942740440369
1578998488.134398,world,-0.3176039159297943,-0.18016478419303894,-0.9566759467124939,-0.06705664843320847,-0.4034624695777893,0.07943196594715118,-0.9090721011161804
1578998488.1445537,world,-0.3176984488964081,-0.180179163813591,-0.9566620588302612,-0.06710585951805115,-0.4035379886627197,0.07939404249191284,-0.909038245677948
1578998488.1547744,world,-0.3177878260612488,-0.18019317090511322,-0.9566325545310974,-0.06712280958890915,-0.4036066234111786,0.07935897260904312,-0.909009575843811
1578998488.1640642,world,-0.31789496541023254,-0.18019452691078186,-0.9565396308898926,-0.06721524894237518,-0.40371453762054443,0.07934703677892685,-0.9089558124542236
1578998488.1640813,world,-0.3180425763130188,-0.18018165230751038,-0.9565117955207825,-0.06734255701303482,-0.40385428071022034,0.07940451800823212,-0.9088793396949768
1578998488.1744244,world,-0.3184921145439148,-0.18022961914539337,-0.9568527340888977,-0.06694623082876205,-0.4039856195449829,0.07902202010154724,-0.9088836312294006
1578998488.1848311,world,-0.31859859824180603,-0.180231973528862,-0.9567307233810425,-0.06693834811449051,-0.40393930673599243,0.07882706075906754,-0.9089216589927673
1578998488.1941547,world,-0.3186977803707123,-0.18026386201381683,-0.9566496014595032,-0.06687702983617783,-0.40406113862991333,0.07856959849596024,-0.9088943600654602
1578998488.2042487,world,-0.3188188970088959,-0.1802753359079361,-0.9566071033477783,-0.06687034666538239,-0.4040640890598297,0.07845212519168854,-0.9089037179946899
1578998488.2197013,world,-0.3189505934715271,-0.18029043078422546,-0.9565781354904175,-0.06690240651369095,-0.40408840775489807,0.07840464264154434,-0.9088945984840393
1578998488.2243397,world,-0.31908461451530457,-0.18027599155902863,-0.9564239382743835,-0.0669945627450943,-0.40421563386917114,0.07829224318265915,-0.9088409543037415
1578998488.224363,world,-0.31920838356018066,-0.18031013011932373,-0.9563676714897156,-0.06708202511072159,-0.4042646288871765,0.07812708616256714,-0.9088268876075745
1578998488.2346654,world,-0.3193374574184418,-0.1803511530160904,-0.9563156366348267,-0.06725175678730011,-0.40424415469169617,0.07794654369354248,-0.9088389873504639
1578998488.2439804,world,-0.31947076320648193,-0.18037864565849304,-0.9562827944755554,-0.06731914728879929,-0.4042966067790985,0.07781342417001724,-0.9088220596313477
1578998488.2543612,world,-0.3196333050727844,-0.18041260540485382,-0.9562653303146362,-0.06741145253181458,-0.404215931892395,0.07784158736467361,-0.9088486433029175
1578998488.2543871,world,-0.319774329662323,-0.18045203387737274,-0.9562509655952454,-0.06765266507863998,-0.4041459858417511,0.07784171402454376,-0.9088619351387024
1578998488.2648604,world,-0.31988921761512756,-0.1805564910173416,-0.9561931490898132,-0.06767771393060684,-0.40439823269844055,0.07777693122625351,-0.9087532758712769
1578998488.274172,world,-0.31998321413993835,-0.18060509860515594,-0.9561322331428528,-0.06772936135530472,-0.40449392795562744,0.07773976773023605,-0.9087100625038147
1578998488.2843757,world,-0.32006531953811646,-0.18064934015274048,-0.9560484886169434,-0.06783092767000198,-0.40454378724098206,0.07769153267145157,-0.9086844325065613
1578998488.2948413,world,-0.3201265335083008,-0.18069705367088318,-0.9558615684509277,-0.06791659444570541,-0.40456271171569824,0.07757414877414703,-0.9086796045303345
1578998488.303781,world,-0.3202032148838043,-0.1807457059621811,-0.9557164311408997,-0.06805028766393661,-0.40462541580200195,0.07754361629486084,-0.9086442589759827
1578998488.3141727,world,-0.3204769194126129,-0.180884450674057,-0.9558784365653992,-0.06768319755792618,-0.4045652449131012,0.07699894160032272,-0.9087448120117188
1578998488.3245726,world,-0.3205285370349884,-0.18095600605010986,-0.9556868672370911,-0.0676819458603859,-0.40455007553100586,0.07669077813625336,-0.9087777137756348
1578998488.3245912,world,-0.3206072747707367,-0.1810249388217926,-0.9555809497833252,-0.06781668215990067,-0.40455466508865356,0.07654488831758499,-0.9087779521942139
1578998488.3347557,world,-0.320674329996109,-0.1810973882675171,-0.9553825259208679,-0.06811128556728363,-0.40467727184295654,0.07644130289554596,-0.9087101221084595
1578998488.3439455,world,-0.32079973816871643,-0.1811513602733612,-0.9553467631340027,-0.06830988079309464,-0.4048062264919281,0.0763770043849945,-0.9086430668830872
1578998488.3552887,world,-0.3210311233997345,-0.18121595680713654,-0.9553490877151489,-0.06860213726758957,-0.40521806478500366,0.07641264796257019,-0.9084345102310181
1578998488.3553567,world,-0.3209535777568817,-0.1812736988067627,-0.9551189541816711,-0.06860502809286118,-0.40503785014152527,0.07622969895601273,-0.9085299968719482
1578998488.3645327,world,-0.321075975894928,-0.1813572347164154,-0.9551239609718323,-0.06895890086889267,-0.40523144602775574,0.07641241699457169,-0.9084014892578125
1578998488.37472,world,-0.3210965692996979,-0.18141433596611023,-0.9549891948699951,-0.06904888898134232,-0.4052523970603943,0.07642772793769836,-0.9083841443061829
1578998488.3848948,world,-0.32100042700767517,-0.1814519762992859,-0.954757809638977,-0.06906162202358246,-0.405058354139328,0.0763389989733696,-0.9084771871566772
1578998488.3941839,world,-0.3211248517036438,-0.1814960092306137,-0.9547792673110962,-0.06933806091547012,-0.4051894247531891,0.0765790045261383,-0.9083773493766785
1578998488.4044511,world,-0.3211389482021332,-0.18152634799480438,-0.9546881318092346,-0.06939715892076492,-0.4051230251789093,0.07659836113452911,-0.90840083360672
1578998488.4044693,world,-0.3211670517921448,-0.18157438933849335,-0.9546108841896057,-0.06966204941272736,-0.40500345826148987,0.07662732899188995,-0.9084315299987793
1578998488.4171648,world,-0.3212015628814697,-0.18159836530685425,-0.9545400142669678,-0.06972188502550125,-0.40489330887794495,0.07661035656929016,-0.9084773659706116
1578998488.4244752,world,-0.32123932242393494,-0.18160849809646606,-0.9544699788093567,-0.06975585967302322,-0.4047565460205078,0.07656503468751907,-0.9085394740104675
1578998488.4346988,world,-0.32125499844551086,-0.181603342294693,-0.9542859196662903,-0.0697828084230423,-0.4045770764350891,0.07645843923091888,-0.9086264371871948
1578998488.4442265,world,-0.32128962874412537,-0.1816016584634781,-0.9542132616043091,-0.0698266327381134,-0.4044640064239502,0.07643574476242065,-0.9086753129959106
1578998488.4551797,world,-0.32133156061172485,-0.18159376084804535,-0.9541623592376709,-0.0698758214712143,-0.4043697118759155,0.07643105834722519,-0.9087138175964355
1578998488.4638412,world,-0.3213701844215393,-0.18158559501171112,-0.9540987610816956,-0.06991543620824814,-0.4042879641056061,0.07643669098615646,-0.9087466597557068
1578998488.4638565,world,-0.321455180644989,-0.18156276643276215,-0.954108476638794,-0.07008785009384155,-0.40406420826911926,0.07659818977117538,-0.9088193774223328
1578998488.474181,world,-0.321502149105072,-0.18154291808605194,-0.9540671110153198,-0.07014063745737076,-0.4040225148200989,0.07660618424415588,-0.9088331460952759
1578998488.4843893,world,-0.3215491771697998,-0.1815170794725418,-0.9540094137191772,-0.07018113136291504,-0.4039916694164276,0.07661465555429459,-0.9088430404663086
1578998488.4948123,world,-0.32164809107780457,-0.18150556087493896,-0.9540310502052307,-0.07034369558095932,-0.4038214385509491,0.07670952379703522,-0.908898115158081
1578998488.5040252,world,-0.3217003643512726,-0.18148484826087952,-0.9539370536804199,-0.07035620510578156,-0.40377944707870483,0.0767170712351799,-0.9089152216911316
1578998488.5040376,world,-0.3217698335647583,-0.1814499944448471,-0.9538247585296631,-0.07040638476610184,-0.4038247764110565,0.07667506486177444,-0.9088946580886841
1578998488.5143883,world,-0.32183778285980225,-0.18143576383590698,-0.9537760019302368,-0.07038018852472305,-0.403827428817749,0.07654949277639389,-0.9089060425758362
1578998488.5246115,world,-0.32190632820129395,-0.1814197152853012,-0.9537327289581299,-0.07037407159805298,-0.4038308560848236,0.07642895728349686,-0.9089152216911316
1578998488.5349154,world,-0.3219709098339081,-0.18140117824077606,-0.9536675810813904,-0.07042211294174194,-0.40389811992645264,0.07631617784500122,-0.9088910818099976
1578998488.544483,world,-0.3220442235469818,-0.1813647449016571,-0.9535180926322937,-0.07044553756713867,-0.4041038751602173,0.07614883780479431,-0.9088117480278015
1578998488.5546665,world,-0.3221637010574341,-0.18135230243206024,-0.9535331130027771,-0.07028864324092865,-0.4040507376194,0.0758516862988472,-0.9088724851608276
1578998488.5546815,world,-0.3222149610519409,-0.18133848905563354,-0.9534667134284973,-0.07027740776538849,-0.4041992723941803,0.07571295648813248,-0.908818781375885
1578998488.56394,world,-0.3222711682319641,-0.18131348490715027,-0.953402042388916,-0.07032173126935959,-0.4043431878089905,0.07565952837467194,-0.9087558388710022
1578998488.574444,world,-0.322309672832489,-0.18129503726959229,-0.9533267617225647,-0.0702938437461853,-0.4044812321662903,0.07556252926588058,-0.9087045788764954
1578998488.5844505,world,-0.3223567008972168,-0.1812850385904312,-0.9532091021537781,-0.07022658735513687,-0.4046890139579773,0.07543696463108063,-0.9086276888847351
1578998488.5947604,world,-0.3223901689052582,-0.1812840849161148,-0.953147828578949,-0.0704156681895256,-0.4048084318637848,0.07537264376878738,-0.9085651636123657
1578998488.6051354,world,-0.32242852449417114,-0.18123851716518402,-0.9530665278434753,-0.07024881988763809,-0.404911607503891,0.07520200312137604,-0.9085462689399719
1578998488.6147983,world,-0.32254505157470703,-0.18124940991401672,-0.9530512094497681,-0.07019437849521637,-0.40519651770591736,0.07488954812288284,-0.9084492325782776
1578998488.6148076,world,-0.3225765526294708,-0.18122726678848267,-0.9529726505279541,-0.07028535008430481,-0.4052833020687103,0.07477472722530365,-0.9084129929542542
1578998488.6241271,world,-0.3225717842578888,-0.18119372427463531,-0.9527726769447327,-0.07031746208667755,-0.40529385209083557,0.07452180236577988,-0.9084265828132629
1578998488.6345382,world,-0.32258448004722595,-0.1811772882938385,-0.9526863098144531,-0.07037631422281265,-0.4053916037082672,0.07439015805721283,-0.9083892703056335
1578998488.645128,world,-0.3225797116756439,-0.18114732205867767,-0.9525719881057739,-0.07049896568059921,-0.40549057722091675,0.07428739219903946,-0.908344030380249
1578998488.6541812,world,-0.32256078720092773,-0.18104682862758636,-0.9524652361869812,-0.07103654742240906,-0.40559226274490356,0.07438977062702179,-0.9082483053207397
1578998488.6542265,world,-0.32249587774276733,-0.18099325895309448,-0.9522069692611694,-0.07110344618558884,-0.4059671461582184,0.07419974356889725,-0.908091127872467
1578998488.6646428,world,-0.3224446177482605,-0.18099939823150635,-0.9520569443702698,-0.07124745100736618,-0.40611860156059265,0.07402975112199783,-0.9080260396003723
1578998488.6738198,world,-0.322419136762619,-0.18097804486751556,-0.9519482851028442,-0.07136803865432739,-0.4062177538871765,0.07399006187915802,-0.9079753756523132
1578998488.6842082,world,-0.32226625084877014,-0.18095828592777252,-0.9516903162002563,-0.07181663811206818,-0.4065830707550049,0.07430703938007355,-0.9077506065368652
1578998488.6943922,world,-0.3222392797470093,-0.18094950914382935,-0.9515940546989441,-0.07191339880228043,-0.4066601097583771,0.07421645522117615,-0.9077158570289612
1578998488.7045867,world,-0.3222035765647888,-0.1809414178133011,-0.9514853954315186,-0.07199530303478241,-0.4067259728908539,0.07408718019723892,-0.9076902866363525
1578998488.704594,world,-0.3221457302570343,-0.18094006180763245,-0.9513508677482605,-0.07211284339427948,-0.40678155422210693,0.07404378801584244,-0.9076597094535828
1578998488.714823,world,-0.3220985233783722,-0.18094049394130707,-0.9512436389923096,-0.07221458107233047,-0.40680035948753357,0.07395271956920624,-0.9076506495475769
1578998488.724169,world,-0.3220410645008087,-0.18094894289970398,-0.9511470794677734,-0.07232789695262909,-0.40684303641319275,0.0739377960562706,-0.9076237082481384
1578998488.7345343,world,-0.32195937633514404,-0.18095895648002625,-0.9510320425033569,-0.07238686829805374,-0.40683993697166443,0.07391291856765747,-0.9076223373413086
1578998488.7451994,world,-0.32176005840301514,-0.18095837533473969,-0.950809121131897,-0.07269991934299469,-0.40664973855018616,0.07407627999782562,-0.9076693058013916
1578998488.7543473,world,-0.32164037227630615,-0.1809922605752945,-0.9506418704986572,-0.07277161628007889,-0.40677428245544434,0.07398877292871475,-0.9076148271560669
1578998488.754395,world,-0.3215627372264862,-0.1810137927532196,-0.9505515098571777,-0.07286261767148972,-0.4067552983760834,0.07404164224863052,-0.9076117873191833
1578998488.7648768,world,-0.32146933674812317,-0.18102088570594788,-0.9504317045211792,-0.07299932837486267,-0.406723290681839,0.07407323271036148,-0.9076125621795654
1578998488.7740886,world,-0.32138583064079285,-0.18102994561195374,-0.9503398537635803,-0.07303822785615921,-0.4066779613494873,0.07408405840396881,-0.9076288938522339
1578998488.7843494,world,-0.32131609320640564,-0.18104620277881622,-0.9502695798873901,-0.07314188778400421,-0.4066370725631714,0.07410554587841034,-0.9076371192932129
1578998488.7950537,world,-0.3212236762046814,-0.1810518503189087,-0.9501810669898987,-0.07318801432847977,-0.40656667947769165,0.07410825043916702,-0.9076646566390991
